CustomerID,LocationType,CurrentISP,MonthlyInternetSpeed,MonthlyDataUsage,MonthlyBill,ContractType,ComplaintFrequency,CustomerTenure,ServiceOutages,StarlinkAwareness,Churn
CUST0884,Urban,Dialog,32.7,180.9,3317.0,Prepaid,0,20,0.0,Yes,No
CUST0885,Rural,Dialog,8.8,230.1,2058.0,Postpaid,1,5,7.3,Yes,Yes
CUST0886,Urban,Mobitel,28.0,102.2,4446.0,Postpaid,1,18,7.7,Yes,No
CUST0887,Rural,SLT,34.3,125.5,4453.0,Postpaid,0,40,6.1,No,No
CUST0888,Urban,SLT,20.8,99.2,4289.0,Postpaid,0,1,1.5,No,No
CUST0889,Urban,Airtel,32.0,120.1,2871.0,Prepaid,2,19,6.1,Yes,No
CUST0890,Urban,Airtel,53.1,196.6,2793.0,Prepaid,1,87,5.1,Yes,Yes
CUST0891,Rural,Dialog,24.0,52.7,2207.0,Postpaid,1,26,6.4,Yes,No
CUST0892,Rural,SLT,28.9,76.9,3584.0,Prepaid,1,113,9.7,No,Yes
CUST0893,Rural,Airtel,17.6,188.9,2420.0,Prepaid,1,29,4.5,No,No
CUST0894,Urban,SLT,26.8,171.0,2323.0,Prepaid,3,59,5.5,No,No
CUST0895,Rural,Dialog,29.6,101.8,3076.0,Prepaid,0,63,2.4,Yes,No
CUST0896,Urban,Airtel,26.9,162.7,3011.0,Prepaid,1,98,7.8,Yes,No
CUST0897,Urban,SLT,14.8,137.1,2962.0,Postpaid,0,83,7.1,No,Yes
CUST0898,Rural,Dialog,27.1,195.0,3966.0,Postpaid,0,62,5.6,No,No
CUST0899,Urban,SLT,39.6,123.7,3579.0,Prepaid,1,48,1.8,No,No
CUST0900,Urban,Dialog,29.5,171.3,3212.0,Prepaid,2,62,3.0,Yes,No
CUST0901,Urban,Dialog,34.6,252.1,3683.0,Postpaid,1,18,0.0,No,No
CUST0902,Urban,Airtel,22.6,149.9,2508.0,Prepaid,2,66,2.9,No,No
CUST0903,Urban,Dialog,32.5,122.5,3605.0,Prepaid,0,27,7.1,No,No
CUST0904,Urban,SLT,27.8,156.1,3651.0,Prepaid,3,6,6.2,Yes,No
CUST0905,Urban,SLT,15.5,101.7,1997.0,Prepaid,0,103,5.5,No,No
CUST0906,Rural,Dialog,28.2,239.4,4496.0,Postpaid,1,70,9.5,Yes,Yes
CUST0907,Rural,Mobitel,15.1,129.0,2619.0,Postpaid,0,59,5.9,No,No
CUST0908,Urban,Dialog,18.7,106.4,3590.0,Prepaid,3,6,3.3,Yes,No
CUST0909,Urban,Dialog,26.9,78.2,4664.0,Prepaid,0,31,2.9,No,No
CUST0910,Urban,Dialog,28.0,174.9,4426.0,Prepaid,2,105,4.3,No,No
CUST0911,Urban,Dialog,13.1,163.4,3534.0,Prepaid,1,104,3.6,Yes,No
CUST0912,Urban,Dialog,35.5,95.1,3138.0,Postpaid,2,94,7.9,No,No
CUST0913,Rural,Airtel,30.7,148.8,4448.0,Postpaid,0,56,6.3,Yes,Yes
CUST0914,Urban,Mobitel,18.0,44.6,4175.0,Postpaid,2,54,4.0,No,No
CUST0915,Urban,Dialog,9.6,129.2,2882.0,Postpaid,1,85,4.2,Yes,No
CUST0916,Urban,SLT,23.6,142.6,2705.0,Postpaid,1,41,7.1,Yes,Yes
CUST0917,Urban,Airtel,20.5,205.4,1428.0,Postpaid,1,108,8.0,No,No
CUST0918,Rural,Airtel,26.1,81.5,3654.0,Prepaid,1,18,0.0,Yes,No
CUST0919,Rural,SLT,21.4,56.1,3417.0,Prepaid,0,87,4.5,No,No
CUST0920,Urban,Dialog,4.9,75.2,4636.0,Postpaid,0,102,5.3,No,No
CUST0921,Rural,Dialog,21.1,53.2,3859.0,Prepaid,2,23,6.6,No,No
CUST0922,Urban,Airtel,21.9,186.8,4834.0,Postpaid,0,92,5.3,No,No
CUST0923,Rural,Airtel,31.3,197.4,2803.0,Postpaid,2,36,6.2,Yes,No
CUST0924,Rural,Dialog,18.0,136.0,4638.0,Postpaid,1,25,4.3,No,No
CUST0925,Urban,Dialog,41.8,181.1,2971.0,Prepaid,0,7,2.6,Yes,No
CUST0926,Urban,Mobitel,5.9,126.7,4278.0,Postpaid,0,82,7.4,No,No
CUST0927,Urban,Airtel,38.1,115.2,2041.0,Prepaid,1,20,7.4,No,No
CUST0928,Urban,Mobitel,22.8,103.3,3735.0,Postpaid,3,5,7.0,No,No
CUST0929,Rural,Airtel,33.6,104.5,1515.0,Prepaid,0,18,7.5,Yes,No
CUST0930,Urban,Dialog,25.8,42.6,3233.0,Postpaid,1,106,2.1,No,No
CUST0931,Urban,SLT,36.4,133.2,3940.0,Postpaid,2,104,3.5,No,No
CUST0932,Rural,SLT,21.1,118.0,2979.0,Prepaid,1,33,8.4,No,No
CUST0933,Rural,Dialog,14.0,157.3,2450.0,Prepaid,0,79,6.1,Yes,No
CUST0934,Urban,SLT,39.2,124.7,4346.0,Postpaid,1,35,5.2,No,No
CUST0935,Urban,Airtel,23.9,111.9,3397.0,Prepaid,1,111,4.2,Yes,No
CUST0936,Urban,Dialog,27.2,76.4,3010.0,Postpaid,1,110,8.8,No,No
CUST0937,Urban,Airtel,37.3,123.6,3542.0,Prepaid,1,65,0.0,No,No
CUST0938,Rural,SLT,14.7,156.9,6137.0,Postpaid,1,63,5.9,Yes,No
CUST0939,Urban,Mobitel,31.0,62.8,4654.0,Postpaid,1,85,4.8,Yes,No
CUST0940,Urban,Dialog,19.1,124.4,4663.0,Prepaid,1,72,1.2,No,No
CUST0941,Urban,Dialog,23.7,131.7,3936.0,Prepaid,1,71,9.8,Yes,Yes
CUST0942,Urban,SLT,25.7,84.1,3666.0,Postpaid,2,41,0.0,Yes,No
CUST0943,Rural,Dialog,10.0,90.6,1104.0,Prepaid,2,50,5.4,No,Yes
CUST0944,Rural,Airtel,17.2,131.5,2821.0,Prepaid,2,108,6.6,No,No
CUST0945,Urban,Airtel,38.5,63.3,3019.0,Postpaid,1,104,2.1,No,No
CUST0946,Urban,Dialog,33.9,137.5,1625.0,Prepaid,0,104,5.8,Yes,No
CUST0947,Urban,SLT,24.4,75.2,2343.0,Prepaid,3,30,4.3,Yes,No
CUST0948,Rural,SLT,27.4,173.1,1519.0,Postpaid,2,38,8.0,No,No
CUST0949,Rural,Dialog,22.1,236.9,3462.0,Prepaid,2,35,15.5,No,No
CUST0950,Urban,Mobitel,38.6,77.0,4319.0,Prepaid,1,66,6.0,No,No
CUST0951,Rural,Airtel,23.0,146.7,4607.0,Prepaid,3,46,6.8,No,No
CUST0952,Rural,SLT,27.3,83.7,3915.0,Postpaid,1,8,2.1,No,Yes
CUST0953,Urban,Airtel,36.5,172.0,2537.0,Postpaid,2,102,5.6,Yes,Yes
CUST0954,Rural,SLT,17.2,56.7,1568.0,Postpaid,2,68,3.9,No,No
CUST0955,Urban,Mobitel,40.6,144.0,1743.0,Prepaid,0,37,7.3,No,Yes
CUST0956,Urban,SLT,9.7,76.4,2231.0,Prepaid,1,85,0.7,No,No
CUST0957,Urban,Airtel,41.3,109.7,2611.0,Prepaid,0,13,1.8,No,No
CUST0958,Urban,Airtel,21.3,68.4,3340.0,Prepaid,1,73,8.5,No,No
CUST0959,Urban,Dialog,22.6,161.1,2486.0,Postpaid,1,45,5.6,No,No
CUST0960,Rural,Airtel,6.1,78.2,3839.0,Prepaid,1,29,9.0,Yes,Yes
CUST0961,Urban,Dialog,20.5,147.6,3268.0,Prepaid,0,41,6.1,No,No
CUST0962,Rural,Dialog,14.6,102.8,3511.0,Prepaid,3,56,6.5,No,Yes
CUST0963,Urban,Dialog,18.9,114.3,4640.0,Postpaid,4,88,4.1,No,No
CUST0964,Urban,Mobitel,23.6,127.4,2320.0,Postpaid,1,16,4.4,No,Yes
CUST0965,Urban,Airtel,34.6,81.9,3919.0,Postpaid,0,12,7.9,No,No
CUST0966,Urban,Airtel,27.1,130.5,3486.0,Postpaid,3,66,4.6,No,No
CUST0967,Rural,Airtel,28.1,196.5,3167.0,Prepaid,0,62,8.6,No,Yes
CUST0968,Urban,SLT,14.0,81.1,4385.0,Prepaid,0,19,4.7,No,No
CUST0969,Urban,Mobitel,16.2,178.6,4379.0,Prepaid,1,30,1.5,No,No
CUST0970,Urban,SLT,43.0,194.9,2554.0,Postpaid,1,16,1.2,No,No
CUST0971,Rural,Dialog,17.6,79.2,3318.0,Postpaid,1,88,4.5,No,No
CUST0972,Rural,Dialog,41.6,47.2,3781.0,Postpaid,2,13,7.7,No,No
CUST0973,Rural,Airtel,22.6,135.1,3227.0,Postpaid,2,69,3.0,Yes,No
CUST0974,Urban,Airtel,25.0,92.6,4085.0,Postpaid,1,23,7.2,Yes,No
CUST0975,Urban,Dialog,35.7,213.4,3781.0,Postpaid,2,62,5.3,No,No
CUST0976,Urban,Dialog,37.7,121.7,5333.0,Postpaid,0,102,6.8,No,No
CUST0977,Urban,Airtel,23.9,79.9,1970.0,Postpaid,1,31,4.1,Yes,No
CUST0978,Urban,Dialog,21.1,62.6,3378.0,Prepaid,1,53,5.5,Yes,No
CUST0979,Urban,Airtel,24.4,174.5,2591.0,Postpaid,1,17,7.8,Yes,No
CUST0980,Urban,Mobitel,28.4,91.4,4104.0,Postpaid,0,49,4.9,No,No
CUST0981,Urban,SLT,33.9,122.2,1883.0,Prepaid,0,49,3.4,No,No
CUST0982,Rural,Dialog,25.0,167.8,3846.0,Postpaid,3,67,0.0,Yes,No
CUST0983,Urban,Airtel,31.2,95.8,2870.0,Postpaid,0,26,6.6,No,No
CUST0984,Urban,Airtel,41.4,117.7,2766.0,Prepaid,0,13,2.7,Yes,No
CUST0985,Rural,SLT,28.8,119.2,2054.0,Postpaid,2,108,3.4,No,No
CUST0986,Urban,Mobitel,28.1,154.2,3035.0,Prepaid,0,38,1.8,No,No
CUST0987,Rural,Dialog,9.8,149.5,4585.0,Postpaid,0,22,4.3,No,Yes
CUST0988,Urban,SLT,1.0,109.0,3475.0,Postpaid,0,85,11.3,Yes,No
CUST0989,Urban,Airtel,28.9,123.2,4128.0,Prepaid,5,29,6.1,Yes,Yes
CUST0990,Rural,Airtel,24.1,101.4,5165.0,Prepaid,0,45,3.1,No,Yes
CUST0991,Rural,Dialog,19.9,46.1,3764.0,Postpaid,1,46,3.6,Yes,No
CUST0992,Rural,Airtel,27.4,132.9,2941.0,Prepaid,0,39,0.7,No,No
CUST0993,Urban,SLT,24.4,214.6,3967.0,Prepaid,0,69,1.6,No,No
CUST0994,Urban,Dialog,36.3,75.8,2956.0,Postpaid,1,78,1.1,No,No
CUST0995,Urban,Dialog,25.9,81.3,2996.0,Prepaid,0,82,5.8,No,No
CUST0996,Urban,Airtel,17.5,76.5,1980.0,Prepaid,2,68,6.3,Yes,No
CUST0997,Rural,Dialog,34.9,156.2,4426.0,Postpaid,1,97,5.2,No,No
CUST0998,Urban,Dialog,22.8,142.4,3114.0,Postpaid,0,39,6.1,No,No
CUST0999,Rural,Dialog,30.3,112.1,3682.0,Postpaid,1,20,2.7,Yes,Yes
CUST1000,Urban,Airtel,20.2,74.1,2464.0,Postpaid,4,77,1.6,No,No
CUST1001,Urban,SLT,18.5,124.6,3936.0,Prepaid,0,100,1.5,No,No
CUST1002,Urban,Airtel,25.8,41.8,2738.0,Prepaid,1,109,1.4,No,Yes
CUST1003,Rural,Dialog,25.1,127.2,3358.0,Prepaid,0,68,6.1,Yes,No
CUST1004,Rural,SLT,29.8,163.6,4378.0,Postpaid,0,35,11.0,No,No
CUST1005,Rural,SLT,22.3,57.4,4291.0,Postpaid,1,8,1.9,No,No
CUST1006,Rural,Airtel,6.6,43.4,3478.0,Postpaid,0,52,4.0,Yes,Yes
CUST1007,Rural,Mobitel,20.7,199.0,1732.0,Postpaid,2,40,5.6,No,No
CUST1008,Rural,Dialog,32.9,89.4,6493.0,Postpaid,1,113,4.2,No,No
CUST1009,Urban,SLT,22.0,176.8,5246.0,Prepaid,0,111,6.0,No,No
CUST1010,Urban,Dialog,22.5,112.3,4223.0,Prepaid,0,36,3.3,No,No
CUST1011,Urban,SLT,34.9,111.9,2747.0,Prepaid,2,6,3.0,No,Yes
CUST1012,Rural,Dialog,17.9,141.9,3386.0,Prepaid,0,86,4.5,Yes,No
CUST1013,Rural,Dialog,9.6,75.8,2957.0,Postpaid,3,70,6.0,No,Yes
CUST1014,Urban,Dialog,23.4,126.6,4764.0,Prepaid,0,106,8.8,No,No
CUST1015,Rural,SLT,20.2,100.9,3763.0,Postpaid,2,100,6.1,Yes,Yes
CUST1016,Rural,Dialog,15.3,54.0,2716.0,Postpaid,1,73,4.2,No,No
CUST1017,Urban,Airtel,23.2,136.9,3029.0,Prepaid,1,16,7.5,No,No
CUST1018,Urban,SLT,29.9,106.8,4621.0,Prepaid,0,103,8.0,No,No
CUST1019,Rural,Dialog,24.9,112.1,5100.0,Prepaid,1,46,4.1,No,No
CUST1020,Urban,Airtel,28.1,59.5,5028.0,Prepaid,3,59,4.6,No,Yes
CUST1021,Rural,Dialog,43.1,199.6,4257.0,Postpaid,1,38,3.7,Yes,No
CUST1022,Urban,SLT,21.6,163.8,3247.0,Prepaid,2,97,7.5,No,No
CUST1023,Rural,SLT,27.8,168.2,500.0,Postpaid,0,18,5.2,No,No
CUST1024,Rural,Dialog,19.9,104.7,3797.0,Postpaid,3,12,0.8,Yes,No
CUST1025,Rural,Dialog,16.5,33.5,3498.0,Postpaid,1,54,6.2,Yes,Yes
CUST1026,Urban,Dialog,19.2,217.6,3640.0,Postpaid,2,91,9.5,No,No
CUST1027,Rural,Mobitel,20.2,116.9,3554.0,Prepaid,0,47,9.7,No,No
CUST1028,Rural,SLT,28.6,82.6,2174.0,Prepaid,1,1,3.6,Yes,No
CUST1029,Urban,SLT,48.5,140.8,4057.0,Prepaid,2,15,2.9,Yes,No
CUST1030,Rural,SLT,17.8,178.4,4132.0,Prepaid,2,111,10.7,Yes,No
CUST1031,Urban,Dialog,20.8,118.8,4182.0,Postpaid,0,91,9.7,No,Yes
CUST1032,Urban,SLT,24.4,183.9,4447.0,Postpaid,3,80,6.4,Yes,No
CUST1033,Urban,Airtel,29.0,174.1,4104.0,Prepaid,0,21,0.0,No,No
CUST1034,Urban,Dialog,27.6,66.2,3090.0,Prepaid,0,1,3.2,Yes,Yes
CUST1035,Urban,Dialog,37.8,86.3,3429.0,Prepaid,0,93,1.7,No,Yes
CUST1036,Rural,Dialog,1.0,167.9,3591.0,Postpaid,1,67,10.4,No,No
CUST1037,Urban,SLT,1.1,1.0,3608.0,Postpaid,1,12,0.4,No,Yes
CUST1038,Rural,Mobitel,20.0,112.5,4498.0,Postpaid,2,28,10.4,No,Yes
CUST1039,Urban,Dialog,36.0,48.5,4144.0,Postpaid,1,39,4.7,Yes,No
CUST1040,Urban,SLT,9.3,96.2,5577.0,Prepaid,0,37,1.4,No,No
CUST1041,Urban,Dialog,1.0,105.1,5706.0,Prepaid,1,95,8.0,Yes,Yes
CUST1042,Rural,Mobitel,30.7,102.1,3580.0,Prepaid,2,60,6.9,No,No
CUST1043,Urban,Dialog,27.4,92.4,500.0,Prepaid,0,31,1.2,Yes,No
CUST1044,Rural,SLT,14.1,65.1,4737.0,Postpaid,1,58,4.9,No,No
CUST1045,Rural,Airtel,15.1,234.6,2960.0,Postpaid,2,97,9.1,No,No
CUST1046,Rural,Airtel,15.3,213.4,2699.0,Postpaid,3,97,3.8,No,No
CUST1047,Urban,SLT,26.1,61.9,3102.0,Prepaid,2,111,10.0,No,No
CUST1048,Urban,Dialog,18.7,199.1,3053.0,Prepaid,1,104,2.8,No,No
CUST1049,Rural,Dialog,29.9,100.0,4112.0,Prepaid,0,11,0.1,No,Yes
CUST1050,Urban,Dialog,1.0,126.5,1941.0,Postpaid,4,110,5.1,No,Yes
CUST1051,Rural,Dialog,16.4,116.8,2422.0,Postpaid,0,29,0.6,Yes,No
CUST1052,Urban,SLT,13.7,87.0,3843.0,Prepaid,1,89,5.4,No,Yes
CUST1053,Rural,Dialog,22.4,169.2,4123.0,Postpaid,1,119,5.0,No,No
CUST1054,Rural,Dialog,19.6,126.3,4142.0,Postpaid,0,13,2.7,Yes,No
CUST1055,Rural,SLT,33.0,96.2,2713.0,Prepaid,0,51,10.6,No,No
CUST1056,Urban,Mobitel,6.4,54.8,2522.0,Postpaid,2,108,5.0,No,Yes
CUST1057,Rural,SLT,25.5,75.3,2993.0,Prepaid,1,54,7.6,No,No
CUST1058,Urban,Dialog,30.6,37.9,3740.0,Postpaid,0,19,7.8,No,No
CUST1059,Urban,Dialog,43.6,120.6,4985.0,Postpaid,0,58,10.3,No,No
CUST1060,Rural,Mobitel,20.2,60.2,1453.0,Postpaid,1,36,1.4,Yes,No
CUST1061,Rural,Dialog,28.2,106.7,3279.0,Prepaid,0,28,0.0,Yes,Yes
CUST1062,Rural,Dialog,7.0,188.5,2167.0,Prepaid,1,68,10.2,No,Yes
CUST1063,Rural,SLT,1.1,180.0,1848.0,Prepaid,0,3,6.7,No,No
CUST1064,Urban,SLT,33.4,118.4,4467.0,Prepaid,1,102,5.4,No,No
CUST1065,Urban,SLT,24.9,115.6,4045.0,Postpaid,0,101,4.6,No,No
CUST1066,Rural,Dialog,36.8,214.0,3949.0,Postpaid,1,107,4.1,Yes,No
CUST1067,Urban,Dialog,11.3,146.0,4421.0,Prepaid,1,89,7.6,No,No
CUST1068,Urban,Mobitel,30.2,103.6,3020.0,Prepaid,1,41,0.7,Yes,No
CUST1069,Urban,Dialog,43.7,48.7,3067.0,Prepaid,1,35,6.4,Yes,No
CUST1070,Urban,SLT,29.2,139.7,5686.0,Prepaid,1,93,8.1,No,No
CUST1071,Urban,Airtel,27.8,161.5,3253.0,Prepaid,0,105,7.2,Yes,No
CUST1072,Urban,SLT,25.1,88.4,4235.0,Prepaid,1,93,4.8,No,No
CUST1073,Urban,Dialog,9.3,134.6,3506.0,Postpaid,1,76,5.0,Yes,No
CUST1074,Urban,Dialog,38.6,101.8,1652.0,Prepaid,1,99,8.9,Yes,No
CUST1075,Rural,SLT,18.9,110.8,1455.0,Postpaid,1,84,6.7,No,No
CUST1076,Urban,Airtel,30.0,1.0,2921.0,Postpaid,3,81,10.3,No,No
CUST1077,Urban,Mobitel,9.4,108.9,4556.0,Prepaid,1,117,0.0,Yes,Yes
CUST1078,Rural,Dialog,13.2,168.5,4288.0,Postpaid,0,76,7.7,No,Yes
CUST1079,Urban,Dialog,39.4,88.4,4414.0,Postpaid,1,50,2.6,No,Yes
CUST1080,Rural,Mobitel,21.5,122.6,2513.0,Postpaid,1,100,4.8,No,Yes
CUST1081,Rural,Airtel,39.5,82.2,5116.0,Prepaid,3,74,9.1,Yes,Yes
CUST1082,Urban,Airtel,24.2,138.0,2535.0,Prepaid,2,82,2.0,No,No
CUST1083,Urban,Dialog,6.6,109.2,3713.0,Postpaid,0,30,11.3,No,No
CUST1084,Rural,SLT,33.9,73.0,3490.0,Postpaid,0,72,8.3,Yes,No
CUST1085,Rural,Airtel,19.1,186.6,3326.0,Prepaid,2,105,6.7,Yes,Yes
CUST1086,Urban,SLT,32.0,166.4,4839.0,Prepaid,1,115,2.2,No,No
CUST1087,Rural,SLT,25.3,89.8,2795.0,Prepaid,2,77,4.5,Yes,No
CUST1088,Urban,Dialog,9.6,144.9,2150.0,Prepaid,0,95,3.9,Yes,No
CUST1089,Rural,SLT,26.6,146.9,3520.0,Postpaid,0,70,1.3,Yes,No
CUST1090,Urban,Dialog,47.0,152.1,3100.0,Prepaid,0,54,8.3,No,No
CUST1091,Rural,SLT,29.9,35.3,6877.0,Prepaid,0,71,3.8,No,No
CUST1092,Rural,Mobitel,24.4,170.3,4177.0,Postpaid,1,85,4.5,Yes,No
CUST1093,Rural,Dialog,35.8,91.5,3091.0,Prepaid,0,102,4.6,No,No
CUST1094,Urban,Airtel,27.1,102.1,2444.0,Postpaid,0,107,4.4,No,No
CUST1095,Urban,Dialog,27.1,251.9,1620.0,Postpaid,2,113,6.6,Yes,No
CUST1096,Urban,SLT,14.1,135.1,2475.0,Prepaid,0,51,3.1,No,No
CUST1097,Urban,Mobitel,27.3,100.7,3615.0,Postpaid,1,28,8.1,No,No
CUST1098,Urban,Dialog,35.4,9.7,4927.0,Postpaid,0,64,3.2,No,No
CUST1099,Rural,Dialog,16.6,189.5,4622.0,Prepaid,4,108,4.9,Yes,Yes
CUST1100,Urban,SLT,39.2,52.7,3729.0,Prepaid,0,85,1.1,No,No
CUST1101,Urban,Dialog,24.1,69.8,3177.0,Postpaid,1,21,8.2,No,No
CUST1102,Rural,Airtel,16.1,103.4,3769.0,Postpaid,1,88,9.0,No,No
CUST1103,Rural,Mobitel,35.0,190.8,2981.0,Postpaid,1,27,7.1,No,No
CUST1104,Rural,SLT,22.1,158.7,5218.0,Prepaid,1,27,5.5,Yes,No
CUST1105,Rural,Dialog,32.6,112.1,3311.0,Postpaid,0,77,4.9,No,No
CUST1106,Urban,SLT,22.1,135.4,3414.0,Prepaid,0,50,0.3,No,No
CUST1107,Urban,Airtel,24.4,90.0,1284.0,Postpaid,2,29,0.9,Yes,No
CUST1108,Rural,Dialog,29.9,127.0,3305.0,Postpaid,0,39,7.3,Yes,No
CUST1109,Rural,SLT,27.9,123.7,4336.0,Postpaid,1,57,4.5,Yes,Yes
CUST1110,Urban,SLT,5.0,168.4,2432.0,Postpaid,0,119,0.9,No,Yes
CUST1111,Rural,SLT,13.8,168.4,2749.0,Postpaid,0,92,0.8,No,No
CUST1112,Urban,Dialog,34.3,144.7,4293.0,Postpaid,1,37,6.9,No,No
CUST1113,Urban,Airtel,23.7,101.9,2023.0,Prepaid,0,93,7.6,Yes,No
CUST1114,Urban,Dialog,19.8,157.1,4558.0,Postpaid,1,64,0.4,No,No
CUST1115,Urban,Dialog,11.4,115.4,2968.0,Postpaid,1,48,5.5,No,No
CUST1116,Urban,Airtel,14.2,65.9,3111.0,Prepaid,1,22,6.2,Yes,Yes
CUST1117,Urban,Airtel,4.8,99.8,2376.0,Prepaid,0,100,3.2,Yes,No
CUST1118,Rural,Dialog,24.0,124.2,3878.0,Prepaid,2,30,8.7,Yes,Yes
CUST1119,Urban,Dialog,19.0,165.5,5960.0,Postpaid,0,28,4.0,No,Yes
CUST1120,Urban,Dialog,15.3,110.8,4281.0,Postpaid,0,23,0.0,No,No
CUST1121,Rural,Dialog,24.3,59.5,2636.0,Prepaid,2,97,4.4,No,No
CUST1122,Rural,Dialog,28.6,122.8,4636.0,Postpaid,3,4,9.1,Yes,Yes
CUST1123,Rural,Dialog,45.9,125.7,3183.0,Prepaid,0,3,4.0,No,No
CUST1124,Rural,SLT,9.9,129.3,4874.0,Postpaid,0,61,1.9,No,Yes
CUST1125,Rural,Airtel,36.6,166.0,4307.0,Prepaid,3,96,6.9,No,Yes
CUST1126,Urban,SLT,34.7,170.9,557.0,Prepaid,0,4,5.8,Yes,Yes
CUST1127,Urban,SLT,17.2,90.3,2496.0,Prepaid,0,65,5.0,No,No
CUST1128,Urban,Dialog,27.0,89.2,4444.0,Prepaid,1,12,6.4,No,No
CUST1129,Urban,Mobitel,20.4,68.0,3652.0,Postpaid,0,13,2.9,Yes,No
CUST1130,Urban,Airtel,26.9,154.9,2476.0,Postpaid,1,34,3.2,Yes,No
CUST1131,Rural,Airtel,40.1,192.4,2866.0,Prepaid,1,59,7.2,No,Yes
CUST1132,Urban,Airtel,31.1,104.2,1594.0,Prepaid,3,93,2.1,No,Yes
CUST1133,Urban,Mobitel,30.1,107.9,3412.0,Prepaid,4,73,9.8,No,Yes
CUST1134,Urban,SLT,20.7,193.3,5711.0,Postpaid,0,31,8.7,Yes,No
CUST1135,Rural,Dialog,10.2,145.3,4305.0,Postpaid,0,71,1.6,No,Yes
CUST1136,Urban,SLT,22.9,141.8,5690.0,Prepaid,2,13,9.4,Yes,Yes
CUST1137,Rural,Airtel,37.1,60.5,4382.0,Postpaid,0,54,5.5,No,No
CUST1138,Urban,Airtel,9.7,153.9,4527.0,Prepaid,1,2,9.2,No,No
CUST1139,Urban,SLT,14.4,73.5,5474.0,Postpaid,1,33,5.4,No,Yes
CUST1140,Urban,Dialog,26.3,63.3,3877.0,Postpaid,1,50,4.5,Yes,No
CUST1141,Rural,Dialog,15.2,102.7,3313.0,Postpaid,0,7,4.2,No,No
CUST1142,Urban,Mobitel,17.1,90.7,4533.0,Postpaid,2,18,0.0,No,Yes
CUST1143,Rural,SLT,20.8,108.9,4954.0,Postpaid,1,51,7.8,No,No
CUST1144,Urban,SLT,11.3,48.0,3020.0,Postpaid,2,8,2.9,No,No
CUST1145,Urban,Dialog,15.3,167.9,2778.0,Postpaid,1,55,7.9,No,No
CUST1146,Rural,Dialog,32.0,176.4,3639.0,Prepaid,3,76,10.0,No,Yes
CUST1147,Rural,Airtel,11.9,22.6,4331.0,Prepaid,0,43,3.3,Yes,No
CUST1148,Rural,SLT,9.0,168.9,4298.0,Prepaid,0,59,3.1,No,Yes
CUST1149,Rural,Airtel,18.7,79.5,2076.0,Postpaid,1,30,8.0,Yes,No
CUST1150,Rural,SLT,32.3,162.8,5412.0,Prepaid,2,59,3.6,No,No
CUST1151,Rural,SLT,23.0,116.6,2859.0,Prepaid,0,9,9.0,No,Yes
CUST1152,Rural,Dialog,20.4,121.4,3235.0,Prepaid,0,92,2.9,Yes,No
CUST1153,Rural,Airtel,25.4,110.7,2597.0,Prepaid,0,68,9.3,No,No
CUST1154,Rural,SLT,7.5,180.6,6198.0,Postpaid,0,39,4.1,No,Yes
CUST1155,Rural,SLT,29.9,58.0,3742.0,Postpaid,1,81,6.0,No,No
CUST1156,Rural,SLT,28.8,150.4,2649.0,Postpaid,0,11,7.9,No,No
CUST1157,Urban,Mobitel,20.9,175.1,4364.0,Postpaid,1,2,6.5,No,Yes
CUST1158,Rural,Dialog,35.1,155.8,4269.0,Postpaid,1,23,8.2,No,No
CUST1159,Rural,Airtel,13.7,236.2,3312.0,Prepaid,2,63,0.6,Yes,Yes
CUST1160,Urban,Dialog,36.3,93.6,4341.0,Prepaid,2,114,3.8,Yes,No
CUST1161,Rural,SLT,26.5,167.9,2675.0,Postpaid,0,22,5.2,No,No
CUST1162,Urban,Dialog,21.6,114.7,3007.0,Prepaid,1,61,2.7,No,No
CUST1163,Urban,Dialog,24.8,181.7,1490.0,Prepaid,1,26,7.9,Yes,No
CUST1164,Rural,SLT,23.9,119.6,2176.0,Postpaid,0,12,3.5,No,No
CUST1165,Urban,Dialog,37.2,100.6,5308.0,Prepaid,0,32,2.7,Yes,Yes
CUST1166,Rural,SLT,14.2,185.3,5141.0,Prepaid,0,9,7.8,No,Yes
CUST1167,Rural,Mobitel,17.4,95.4,3566.0,Prepaid,0,107,1.9,Yes,No
CUST1168,Urban,Dialog,35.4,49.4,5163.0,Prepaid,0,69,2.0,No,No
CUST1169,Urban,Airtel,19.0,94.2,3340.0,Prepaid,0,90,6.5,No,No
CUST1170,Urban,SLT,34.0,151.0,3257.0,Prepaid,0,71,9.0,No,No
CUST1171,Rural,SLT,42.0,189.6,3557.0,Postpaid,1,93,5.5,No,No
CUST1172,Rural,Dialog,21.0,125.6,3375.0,Postpaid,0,33,0.2,No,No
CUST1173,Rural,Dialog,31.8,185.9,3285.0,Prepaid,0,24,7.1,No,No
CUST1174,Urban,Dialog,13.5,52.1,4643.0,Postpaid,3,89,3.2,No,No
CUST1175,Rural,Dialog,32.5,97.8,3650.0,Prepaid,1,95,8.4,Yes,Yes
CUST1176,Urban,Dialog,27.0,105.6,4212.0,Prepaid,0,93,3.9,No,Yes
CUST1177,Rural,SLT,29.7,114.3,4531.0,Prepaid,3,69,8.4,No,Yes
CUST1178,Urban,Airtel,18.5,124.2,3888.0,Postpaid,1,38,3.7,No,No
